id_transacao,transactions
2717,polo;marands;jeans;calça;camisa;rotas;gola
2718,conjunto;junino;fofinha;mayara
2719,visual;canelada;regata;kids;mania
2720,cropped;blusa;zafirinha;stitch
2721,regata;sergio;machao;modas
2722,helô;esperta;linho;short;vestido;turma;conjunto
2723,curto;bermuda;italicomar;machao;russa;sergio;modas;prata;regata;short;estampado;tactel;montanha
2724,folia;fria;malha;pedrita;ziper;regata;calcinha;baby;conjunto;moletom;kids;vestido;paulina;voalvoil
2725,pipoquinha;canelada;oncinha;calcinha;kids;jogger;infantil;marinho;conjunto;moletommolecotton;selene;batinha;folia;linho;fofinha;meia;calça;moleton;luziane;calca;tanga;mony;lisa
2726,azultigre;masc;joelheira;meses;pimpolho;bebe
2727,microfibra;moletinhomolecotton;mallbeck;bebe;aplique;boxer;meia;rosa;lacinho;cueca;baby;vestido;luaninha;conjunto;estampada
2728,bota;pimpolho;nude;meia;infantil;calca;fase;aventura
2729,jeans;saldo;kids;short;diversas;fran;jaqueta
2730,quadriculada;aquarella;lost;canelada;veludo;baby;kids;conj;wisny;infantil;longo;land;micol;blusa;jaqueta;calca;masculina;bermuda;adic;camisa;pijama;punho
2731,infantil;meia
2732,juvenil;laços;bruguellus;emicê;canelada;curta;blusa;short;alice;conj;conjunto;carrazone;jaqueta
2733,cachorrinharosa;pimpolho;bordado;andrielly;pagao;baby;infantil;liso;estampado;atras;algodão;suedine;quero;gatinha;manga;suedini;colo;dengo;mijão;camiseta;wêdja;toalha;fralda;moda;recem;peças;bichinhos;nascido;meia;minasrey;capuz;ribana;longa;bichinho;estampada;shorts;pagão;aberto;thalyta;mijao;casaco;mecbee;cbordado;rosa;short;pares;rosaconcha;camisa;elastico;lisa;bordada
2734,cargo;bilu;ccapuz;pimpolho;bordado;pantalona;calcinha;baby;infantil;liso;estampado;atras;suedine;helô;masc;cereja;brancocoracoes;brancogato;rosaflor;bicos;jardineira;alice;rosaraposa;mijão;camiseta;alto;florverm;cano;roselaranja;jeans;pedrita;meia;calça;estampada;veremelho;aberto;mijao;casaco;sapatilha;joaninhaverm;brancotubarao;colorida;pares;carrazone;bordada
2735,lisa;toalha;rosto
2736,barco;preto;bermuda;selfie;marands;cinto;jeans;careca;gola;single;multimarca;original;three;conjunto;pentmoletom;camisa;moletom;indicius
2737,tony;virtual;reality;conj
2738,oten;bermuda;xadrez;regata;italico;sarja;denim;camisa;xiló
2739,trico;bebe;rosa;luva;baby;fofinho;tricot
2740,ccapuz;casaco;verde;chiaro;pentmoletom;conjunto;action;penteadamoletom;lion;marinho;estampado
2741,bermuda;manga;jeans;curta;italico;kids;camisa;juvenil;cordão
2742,opaca;camila;coração;meia;arrastão;calça;infantil;calca
2743,kids;short;zafirinha
2744,penteada;polo;marands;malha;verde;camiseta;meia;camisa;coral;gola
2745,selene;meia;infantil;arrastao;calca
2746,apricot;pimpolho;matheus;cueca;kids;jogger;macchiato;conjunto;moletom;fase;azul;sandalia;marro;calça;marinhomarrom;floresta;laifir;malha;texturizada;pentmoletom;camisa;bege;felpado
2747,liberty;penteada;malha;basica;meia;rosa;vestido;infantil;calca;fabrica
2748,apricot;tauri;masc;bermuda;difhérit;polo;marands;malha;marro;gola;premium;leinad;texturizada;laranja;camisa;orok;bege
2749,flor;ciganinha;maria;vestido;xadrez
2750,opaca;helô;laços;quiteria;linho;nana;meia;tricoline;maia;kids;vestido;infantil;xadrez;estampado;calca;marie
2751,pimpolho;rasgadinha;suedine;aventura;algodão;bota;manga;nude;sued;rotas;fase;bebe;jeans;meia;calça;longa;bichinho;calca;body;malha;feminina;rosa
2752,aquarella;saia;duas;cinto;marias;couro
2753,opaca;calça;selene;meia
2754,orelha;baby;infantil;liso;atras;algodão;luxo;dengo;camiseta;toalha;fralda;macacao;minasrey;capuz;ribana;pedrinho;mijao;cbordado;lisa;bordada
2755,branco;manga;canelada;malha;sevilha;blusa;white;longa;canelado;rota
2756,calca;cinto;jeans;diversas;indicius
2757,dani;quadriculada;sklv;ccinto;diversas;pareka;blusa;bruguellus;meia;calça;couro;masculina;saia;laço;faixa;adic;arrastão;short;camisa;brilhos
2758,land;metalizada;lost;canelada;saia;carrazzone;blusa;alice;xadrez;conjunto
2759,nadador;alça;needfeel;lycra
2760,vestido
2761,bermuda;polo;marands;cinto;jeans;indícius;camisa
2762,saara;masc;pimpolho;meia;begelemure;moletom;colorida;conjunto;bege;felpado
2763,manga;fria;malha;jeans;blusa;short;kids;desfiado;fran;strass
2764,jardineira;carrazone;jeans;alice
2765,soft;babado;canelada;junino;trevo;calcinha;baby;kids;infantil;rica;capadocia;algodão;luxuosa;longo;micol;flores;trifil;selene;luxo;bicos;vestido;toalha;strass;bebe;pedrita;prinlli;meia;minasrey;calça;calca;estampada;mayara;opaca;bunda;laço;cloud;toalhao;super;bord;pijama;dinagan;punho
2766,visual;emicê;aquarella;canelada;veludo;cinto;regata;kids;conj;conjunto;denimwear;manga;blusa;manabo;jaqueta;bruguellus;couro;mania;longa;saia;short;juvenil
2767,blusa;quadriculada;viscose;adic
2768,laços;bruguellus;canelada;blusa;baby;claço;tiara;taci
2769,longa;estampada;manga;camisa
2770,micol;manga;pijama;baby;kids;infantil;camisa;longa;estampada;longo;punho
2771,manga;anda;marands;jeans;dâbles;matheus;calça;conjunto;cueca;camisa;longa;rotas;gola;padre
2772,regata;italico;camisa
2773,cokit;sport;sutiã
2774,aberto;micol;lisa;manga;moda;liso;baby;kids;infantil;camisa;longa;mijão;estampada
2775,blusas;saldo
2776,game;alto;cano;masc;begeleao;pimpolho;folia;meia;moletom;kids;colorida;conjunto
2777,pimpolho;baby;kids;infantil;liso;conjunto;longo;micol;manga;pijama;talento;moletom;mijão;cavalosbege;azul;moda;punho;bebe;listrasbege;felpado;meia;calça;floresta;marrom;longa;cavalo;aberto;polo;colorida;pares;camisa;lisa;omega
2778,quadriculada;pimpolho;curta;cueca;conjunto;aventura;manga;preta;medio;pretomescla;moletom;fase;caramelomarrom;articolare;sandalia;masculina;bermuda;adic;dino;italico;camisa;bege;felpado
2779,body;natália;paulina;calcinha;vestido;mayara
2780,bainha;sales;jeans;cinto;virada;calça;kids
2781,juvenil;calcinha;lisa;luziane
2782,july;malha;calcinha;algodao;kids;juvenil;estampada
2783,combinadinho;meninas;bata;turma;estampado;conjunto
2784,camila;coração;meia;arrastão;calça
2785,alto;opaca;cano;lisa;pimpolho;verdeovelha;invisivel;trifil;rosatigresa;unissex;meia;calça;colorida;infantil;calca;branca
2786,bermuda;bacana;malha;texturiz;laranja;leinad;camisa;listrada;juvenil;adventure
2787,calcinha;conj;nikko;sutiã;doce;jardineira;blusa;alice;vestido;sport;ccalcinha;cropped;preto;penteada;linho;jeans;meia;intimate;amoreca;kangyadiezi;malha;rosa;suavebranco;short;cokit;carrazone;jade
2788,cropped;linho;jeans;short;amoreca;conj;conjunto
2789,cuecas;idis;matheus;cueca;kids
2790,salmao;calcinha;kids;infantil;vichy;nikko;algodão;junina;vestido;penteada;fofinha;meia;luziane;calca;tiara;tanga;opaca;malha;rosa;lisa
2791,july;moda;malha;intima;calcinha;algodao;kids;juvenil;estampada
2792,malha;fofurinha;touca;atoalada
2793,machao;marands;careca;sergio;modas;regata;camisa
2794,lisa;toalha;rosto
2795,durma;stylo;longo;pijama
2796,bege;sandalia;fase;pimpolho
2797,cargo;faos;jeans;calca;jogguer
2798,lycra;jeans;calça;ytusy;wisny;jaqueta
2799,bella;laço;frontal;blusa;cintia;rocha
2800,vidi;vici;algodão;pijama
2801,italicomar;machao;sergio;modas;prata;matheus;regata;cueca;kids;short;zafirinha;mauricinho
2802,caramelomarrom;sandalia;marinho;pimpolho;xadrez;gola;action;sarja;camisa;listrada;xiló;calca;fase;aventura;padre
2803,vermelhocoracao;poliamida;pimpolho;rosaflores;brancaflores;sortida;boys;meia;unid;luva;mayara
2804,pimpolho;festa;dourada;meia;fashion
2805,cargo;denimwear;laços;bruguellus;manga;difhérit;canelada;saia;jeans;premium;blusa;longa;manabo
2806,lisa;toalha;rosto
2807,minasrey;umbilical;faixa
2808,basica;meia;paulina;calcinha;vestido;infantil;calca;fabrica
2809,body;branco;polo;bebe;cotton;novo;joguer;calca;leve
2810,girls;bojo;sport
2811,babados;pimpolho;sapatilha;rosalistrada;meia;jardineira;colorida;batinha;alca;indicius;rotas
2812,babado;bruguellus;manga;bebe;junino;laço;meia;blusa;laura;kids;longa;calca;algodão;xuxa
2813,intime;hose;panty;nanai;brandili;meia;arrastão;elian;kamylus;kyly
2814,pagao;sanuely;mayara;bordado
2815,chupeta;saldo
2816,micol;emicê;macacao;diversos;wide;ccinto;salopete;calça;baby;kids;zumvest;infantil;pijama;conjunto;calca;longo;punho
2817,foil;branco;babado;bege;penteada;malha;saia;gigica;meia;blusa;conj;folclore;infantil;colete;calca;shine;jaqueta
2818,pimpolho;canelada;regata;calcinha;infantil;liso;fofa;manga;brancogato;selene;mijão;moda;fria;meia;longa;calca;aberto;malha;colorida;camisa;lisa;bordada
2819,curto;preto;galaxia;fofinha;legue;calcinha;kids;short;conjunto;tanga;moletommolecotton
2820,curto;bilu;bermuda;bordada;russa;liso;regata;kids;short;elastico;leon;estampado;tactel;camiseta;algodão;montanha
2821,estampado;kids;folia;pijama
2822,jeans;short;saldo
2823,mayara;skate;folia;bebe;meninos;talento;tricot;ziper;meia;calça;moleton;kids;baby;conjuto;moletom;touca;gold
2824,felpa;machao;nanai;action;marinho;natty;vermelho;selfie;sergio;moletom;modas;elian;kamylus;avulsa;calca;bermuda;brandili;kyly;camisa;juvenil
2825,bolsa;peças;mamadeira;mamita;princesaprincipe
2826,cuecas;toalhas;desenho
2827,micol;pimpolho;verderaposa;meia;baby;colorida;kids;infantil;pijama;longo;punho
2828,branco;ecotex;malha;flamet;white;conjunto
2829,girls;bojo;sport
2830,juvenil;emicê;calcinha;luziane;conjunto;lisa;algodão
2831,langerie;bojo;lili;sutia
2832,durma;fechado;calça;elian;stylo;conj;pijama;ccamiseta;longo
2833,durma;stylo;longo;pijama
2834,game;micol;vici;vidi;baby;kids;infantil;pijama;longo;punho
2835,folia;dino;kids;conjunto;camiseta
2836,lisa;toalha;rosto
2837,intimate;jade;sutiã;kangyadiezi
2838,rayon;bali;linen;laranja;conjunto
2839,caricia;minasrey;babete;camiseta;algodão;bordada
2840,ccapuz;pimpolho;rosaflamingo;divertida;ludica;meia;baby;moletom;vestido;conjunto
2841,micol;folia;casaco;borboleta;pijama;conjuto;fechado;moleton;baby;kids;gente;liso;infantil;grande;longo;punho
2842,body;basica;meia;saldo;infantil;calca;fabrica
2843,alakazoo;branco;doce;princess;rebekids;meia;cbordado;blusa;white;short;conj;infantil;conjunto;matelassepelomole
2844,durma;stylo;longo;pijama
2845,langerie;bojo;lili;sutia
2846,lisa;toalha;rosto
2847,fofinha;calcinha;luziane;kids;lisa;algodão;tanga
2848,legging;preto;cotton;beverly;rosa;high;reativo;calca
2849,calcinha
2850,meias;vinny;meia
2851,jeans;short;saldo
2852,frutinhas;pent;silverstone;jooger;meninas;turma;conjunto;calca;bege;diagonal
2853,body;frase;fofa;vira;mijao;malha;bebe;rosa;calcinha;donuts;ribana;liso;bichinho;calca;suedine;bordada;legue
2854,sapatilha;antider;pimpolho;meia
2855,soft;toalhao;girafa;calcinha;luziane;estampada;nice
2856,body;bilu;fralda;aberto;regata;baby;tapa;estampado;liso;conjunto;mijão;camiseta;bordada
2857,curta;alice;short;conj;carrazone;jaqueta
2858,dani;laço;faixa
2859,indri;regata;cueca;kids;selfie;italicomar;medio;pretomescla;bruma;moletom;azul;penteada;meia;prata;mauricinho;bermuda;malha;italico;short;camisa
2860,visual;bermuda;polo;brim;jeans;adic;mania;camisa;gola
2861,blusa;rebekids;short;conj
2862,body;saldo
2863,lisa;bojo;girls;sport;academia;toalha
2864,curto;alça;lycra;nadador;needfeel;short;legue
2865,sutiã;kangyadiezi;jeans;saldo;intimate;short;jade
2866,conjunto;emicê;juvenil
2867,floresbrancabranca;benjamin;pimpolho;meia;rosa;kikarinho;colorida;pares;macaquito
2868,machao;sergio;jeans;pentead;amarelo;modas;calça;camisa;juvenil;gola;padre
2869,aberto;moda;infantil;liso;mijão;camiseta;algodão;bordada
2870,fralda;minasrey;caricia
2871,micol;medio;pretomescla;cueca;baby;kids;infantil;pijama;longo;punho
2872,durma;bermuda;manga;pijama;fino;marands;color;portuguesa;ludr;kids;stylo;camisa;longa;sport;gola;longo
2873,aberto;micol;moda;pijama;baby;kids;infantil;liso;mijão;longo;punho
2874,micol;italicomar;mauricinho;tradicional;prata;matheus;cueca;baby;kids;infantil;pijama;short;juvenil;longo;punho
2875,cuecas;sergio;machao;modas;regata
2876,lisa;manga;meia;camisa
2877,bermuda;anda;polo;sarja;conj;gola
2878,reversivel;dayane;macacao;longo
2879,bilu;verdedino;soft;pimpolho;regata;baby;tapa;conjunto;boca;capadocia;menino;macacão;masc;sapato;dengo;lukinha;fralda;pano;nature;maternidade;meia;minasrey;luva;bichinho;touca;saida;manta;cueiro
2880,pagao;baby;rayssa;mecbee
2881,durma;stylo;longo;pijama
2882,vermelhopoa;soft;babado;pimpolho;felpa;salmao;amarelo;matheus;calcinha;baby;kids;cueca;infantil;nikko;conjunto;diversas;luxuosa;longo;pareka;ciclista;micol;manga;happy;rosita;blusa;vestido;zafirinha;moletom;azul;alça;haos;folia;fria;caricia;nadador;namibia;cotton;panda;lycra;meia;high;moleton;longa;shorts;berna;mayara;malhas;guipir;bermuda;confecções;malha;sapatilha;saia;verde;cute;needfeel;colorida;short;pijama;lisa;punho
2883,pimpolho;gata;sapatilha;meia;colorida;oculosrosa
2884,blusa;short;kids;zafirinha;algodão;amanda
2885,safari;soft;pimpolho;anda;croche;azulcachorro;unissex;baby;turquia;kids;conj;infantil;conjunto;boca;masc;prendedor;cobertor;baloes;azul;littler;pano;moda;folia;mordedor;linho;meia;moleton;dinossauro;tiger;bichinho;malha;exprim;chupeta;pijama;carinha
2886,cokit;sport;sutiã
2887,linho;conj;anda
2888,fralda;aberto;moda;manga;circus;agalu;saldo;liso;infantil;camisa;longa;mijão;lisa;bordestam
2889,tony;conj;ocean
2890,tony;conj;football
2891,luziane;calcinha;lisa;algodão
2892,folia;penteada;malha;love;cute;ziper;meia;moletom;kids;vestido;marinho;conjunto;bear
2893,moletom;capuz;mayara
2894,safari;extreme;masc;marinho;pimpolho;tony;naninha;chupeta;conj;prendedor;animais;azulleao;basic
2895,bermuda;manga;machao;jeans;leinad;curta;italico;tribus;regata;camisa;juvenil
2896,bonita;vestido;menina
2897,tony;polo;soccer;conj;team;gola
2898,masc;pimpolho;liso;azul;presente;gorro
2899,aberto;bilu;moda;mijao;bichinhos;malha;color;estamp;cfundobco;suedine;short;liso;elastico;mijão;camiseta;algodão;bordada
2900,micol;manga;meia;baby;kids;short;elastico;camisa;estampada
2901,lisa;toalha;rosto
2902,durma;macacao;stylo;infantil;pijama;longo
2903,pimpolho;careca;baby;kids;pretobranco;longo;ricardo;masc;puppydiferente;kikarinho;moletom;toalha;fralda;macacao;marands;meia;mgrm;pedrinho;gola;bermuda;malha;cloud;festinha;pares;camisa;macaquito;lisa
2904,conjunto;gola;anda;padre
2905,fralda;soft;branco;trico;pimpolho;vermelhorosa;sapato;rolinhos;rosa;baby;fofinho;luva;liso;cueiro;bordestam;mimo;toalha;gorro
2906,micol;baby;kids;infantil;pijama;longo;punho
2907,micol;folia;italicomar;prata;regata;moleton;baby;kids;short;infantil;pijama;conjunto;tactel;leon;longo;punho
2908,body;pimpolho;monstrinharosa;monstrinha;verde;meia;heir;pentmoletom;rosa;pares;conjunto
2909,malhas;cropped;lisa;unique;folia;coxa;bolso;meia;isensee;blusa;estampada;kids;zafirinha;vystek;stitch;calca;capri;legue
2910,amorarma;reto;micol;manga;fria;malha;blusa;calcinha;luziane;short;baby;estampado;lisa;algodão
2911,manga;fria;malha;coxa;meia;blusa;calcinha;luziane;estampada;vystek;lisa;legue
2912,paradise;tony;combinadinho;meninas;bata;conj;estampado;turma;conjunto
2913,manga;marands;curta;italico;camisa;portuguesa;gola
2914,juvenil;bermuda;selfie;naclefs;moda;azalea;rosa;conjunto;short;fashion;moletom
2915,frutinhas;jooger;linho;meninas;calça;conjunto;conj;turma;colete;manabo;calca
2916,brian;macacao;pimpolho;caricia;brancahipopotamo;boys;unissex;meia;minasrey;bichinho;babete
2917,original;boné
2918,tatiana;vestido;mayara
2919,academia;lisa;toalha
2920,russa;careca;curta;action;kids;marinho;algodão;manga;blusa;cordao;talento;zafirinha;moletom;tactel;rotas;jaqueta;cropped;marands;calça;gola;montanha;bermuda;italico;short;camisa;felpado
2921,sergio;machao;modas;regata;short;elastico;liso;algodão
2922,fronha;caricia
2923,conjunto;jurassic;pentmoletom
2924,moda;fria;malha;naclefs;regata;short;fashion;juvenil
2925,moda;fria;malha;pato;naclefs;fuxico;laço;maria;regata;short;fashion;juvenil;bico
2926,lisa;toalha;rosto
2927,pimpolho;chocalho;carrinho;unissex;vermelho
2928,corpo;azalea;intima;action;calcinha;baby;kids;conj;marinho;nikko;conjunto;infantil;algodão;longo;micol;july;duplo;boxer;selene;colado;algodao;camiseta;sutia;amorarma;moda;meia;luziane;estampada;malha;puppy;costura;rosa;pijama;juvenil;lisa;punho
2929,karol;modas;batizado;vestido;tafetá
2930,folia;pedrita;calcinha;baby;conjunto;moleton;cool;kids;voalvoil;camiseta;algodão;bordada
2931,vermelhopoa;pimpolho;calcinha;liso;algodão;suedine;masc;brancogato;brancozebra;vestido;camiseta;alto;cano;meia;paulina;body;noite;malha;colorida;short;elastico;bordada
2932,body;aberto;manga;liso;longa;mijão;canelado
2933,denguinho;pantufa
2934,power;pimpolho;liso;algodão;manga;luxo;blusa;dengo;camiseta;fralda;meia;minasrey;polvobranca;longa;reto;polvocinza;verde;polvos;super;colorida;pares;short;camisa;elastico;lisa;bordada
2935,micol;manga;pijama;baby;kids;infantil;camisa;longa;estampada;longo;punho
2936,reversivel;unissex;longo;rayssa;mijão;macacao;manuka;meia;ziper;brancadalmata;bord;menina;manta;cueiro;lukinha;neny;tartarugagolfinho;bilu;pimpolho;poliamida;sortida;orelha;pagao;canelado;flaphy;manga;priscila;premium;fralda;minasrey;pantufa;pedrinho;cambraia;touca;aberto;mijao;mamadeira;mecbee;atoalhado;higiene;arco;soft;curta;regata;baby;naninha;capadocia;bola;rosacoracao;clean;colorido;cobertor;nature;pano;body;malha;cloud;rosa;chupeta;pares;silicone;bordestam;bordado;irisbranca;liso;macacão;boca;lolly;branca;denguinho;masc;brancabege;chocalho;urso;prendedor;pelucia;toalha;saída;begeovelha;mini;maternidade;rolinhos;capuz;pecas;lara;laço;festinha;dinho;begecoracao;bordada
2937,luna;mayra;vestido
2938,marinheiro;lauma;regata;baby;macacão
2939,clas;macacao;candy;atoalhado;baby;conj;pedrinho;milkshake;longo
2940,maju;tony;faixa;conj;music
2941,denguinho;boys;pagao;pantufa;saulo
2942,visual;moda;naclefs;canelada;regata;kids;short;mania;fashion;juvenil
2943,baby;indicius;calça;sarja
2944,july;moda;malha;intima;calcinha;algodao;kids;estampada
2945,lisa;calcinha;luziane;estampada;algodão
2946,bunda;bambina;bordado;perolas;renda;tule;laço;prinlli;regata;calcinha;vestido;nelu;rica;strass
2947,visual;moda;naclefs;canelada;meia;fashion;regata;blusa;estampada;kids;short;mania;vystek;juvenil;coxa;algodão;amanda;legue
2948,texturizad;mgrmglupmetamania;nanai;careca;regata;baby;kids;jogger;infantil;longo;micol;selfie;pijama;moletom;camiseta;preto;linho;marands;jeans;leinad;elian;kamylus;eucalipto;mauricinho;calca;brunk;pent;bermuda;brandili;verde;kyly;camisa;punho
2949,alça;diversos;jeans;variadas;short;batinha;rotas
2950,micol;baby;kids;infantil;pijama;longo;punho
2951,micol;meia;pimpolh;baby;kids;infantil;pijama;longo;punho
2952,visual;quispe;canelada;careca;curta;calcinha;regata;kids;algodão;july;manga;italicomar;naclefs;algodao;jaqueta;moda;marands;jeans;prata;plaquinha;mania;mgrm;mauricinho;daguiné;gola;estampada;indicius;social;malha;polo;italico;short;camisa;fashion;juvenil;lisa
2953,soft;sandalia;maju;pimpolho;bege;nikkomoletinho;fase;salmao;basica;pedrita;bicos;calcinha;baby;vestido;hibisco;tiara
2954,layne;aviao;flannel;saldo;mantas;baby;cobertor;manta;acrilon;nice;carinhas;star
2955,body;manga;curta;regata;canelado
2956,body;aberto;ctule;manga;peças;bordado;boys;wêdja;unid;mecbee;pagao;luva;pagão;liso;longa;mijão;canelado;mayara
2957,cuecas
2958,denguinho;luva
2959,micol;visual;reto;canelada;regata;blusa;baby;kids;short;mania;babay;estampado;camiseta;berna
2960,visual;moda;naclefs;canelada;machao;sergio;modas;regata;kids;short;mania;camisa;fashion;juvenil
